           0.   3.7442e-03   1.1211e-02   2.8598e-02   6.6136e-02   1.3895e-01   2.6444e-01   4.5499e-01   7.0799e-01   1.0000e+00
           0.   4.1475e-03   1.2224e-02   3.0637e-02   6.9674e-02   1.4419e-01   2.7087e-01   4.6113e-01   7.1181e-01   1.0000e+00
           0.   4.5733e-03   1.3277e-02   3.2721e-02   7.3230e-02   1.4938e-01   2.7716e-01   4.6708e-01   7.1549e-01   1.0000e+00
           0.   5.0214e-03   1.4371e-02   3.4848e-02   7.6800e-02   1.5452e-01   2.8330e-01   4.7284e-01   7.1904e-01   1.0000e+00
           0.   5.4912e-03   1.5502e-02   3.7014e-02   8.0381e-02   1.5959e-01   2.8931e-01   4.7842e-01   7.2245e-01   1.0000e+00
           0.   5.9824e-03   1.6670e-02   3.9217e-02   8.3968e-02   1.6462e-01   2.9518e-01   4.8383e-01   7.2574e-01   1.0000e+00
           0.   6.4944e-03   1.7873e-02   4.1454e-02   8.7558e-02   1.6958e-01   3.0093e-01   4.8907e-01   7.2892e-01   1.0000e+00
           0.   7.0266e-03   1.9110e-02   4.3721e-02   9.1149e-02   1.7448e-01   3.0654e-01   4.9417e-01   7.3199e-01   1.0000e+00
           0.   7.5783e-03   2.0378e-02   4.6016e-02   9.4738e-02   1.7932e-01   3.1204e-01   4.9912e-01   7.3496e-01   1.0000e+00
           0.   8.1491e-03   2.1677e-02   4.8336e-02   9.8321e-02   1.8411e-01   3.1742e-01   5.0393e-01   7.3783e-01   1.0000e+00
           0.   8.7381e-03   2.3004e-02   5.0680e-02   1.0190e-01   1.8883e-01   3.2268e-01   5.0860e-01   7.4062e-01   1.0000e+00
           0.   9.3446e-03   2.4358e-02   5.3043e-02   1.0546e-01   1.9349e-01   3.2783e-01   5.1315e-01   7.4331e-01   1.0000e+00
           0.   9.9679e-03   2.5737e-02   5.5425e-02   1.0902e-01   1.9809e-01   3.3288e-01   5.1757e-01   7.4592e-01   1.0000e+00
           0.   1.0607e-02   2.7141e-02   5.7823e-02   1.1256e-01   2.0263e-01   3.3782e-01   5.2188e-01   7.4846e-01   1.0000e+00
           0.   1.1262e-02   2.8566e-02   6.0235e-02   1.1608e-01   2.0711e-01   3.4265e-01   5.2608e-01   7.5092e-01   1.0000e+00
           0.   1.1931e-02   3.0013e-02   6.2658e-02   1.1959e-01   2.1154e-01   3.4739e-01   5.3017e-01   7.5331e-01   1.0000e+00
           0.   1.2614e-02   3.1478e-02   6.5092e-02   1.2309e-01   2.1590e-01   3.5204e-01   5.3415e-01   7.5563e-01   1.0000e+00
           0.   1.3310e-02   3.2962e-02   6.7533e-02   1.2656e-01   2.2020e-01   3.5659e-01   5.3804e-01   7.5789e-01   1.0000e+00
           0.   1.4019e-02   3.4462e-02   6.9981e-02   1.3001e-01   2.2445e-01   3.6105e-01   5.4183e-01   7.6008e-01   1.0000e+00
           0.   1.4739e-02   3.5977e-02   7.2434e-02   1.3344e-01   2.2864e-01   3.6543e-01   5.4554e-01   7.6222e-01   1.0000e+00
           0.   1.5469e-02   3.7505e-02   7.4890e-02   1.3685e-01   2.3277e-01   3.6972e-01   5.4915e-01   7.6430e-01   1.0000e+00
           0.   1.6210e-02   3.9046e-02   7.7348e-02   1.4023e-01   2.3684e-01   3.7393e-01   5.5268e-01   7.6633e-01   1.0000e+00
           0.   1.6960e-02   4.0598e-02   7.9806e-02   1.4359e-01   2.4086e-01   3.7805e-01   5.5613e-01   7.6831e-01   1.0000e+00
           0.   1.7719e-02   4.2159e-02   8.2263e-02   1.4693e-01   2.4483e-01   3.8210e-01   5.5950e-01   7.7024e-01   1.0000e+00
           0.   1.8485e-02   4.3730e-02   8.4717e-02   1.5024e-01   2.4874e-01   3.8608e-01   5.6280e-01   7.7212e-01   1.0000e+00
           0.   1.9259e-02   4.5307e-02   8.7169e-02   1.5352e-01   2.5260e-01   3.8998e-01   5.6602e-01   7.7395e-01   1.0000e+00
           0.   2.0039e-02   4.6892e-02   8.9615e-02   1.5678e-01   2.5640e-01   3.9381e-01   5.6918e-01   7.7574e-01   1.0000e+00
           0.   2.0825e-02   4.8481e-02   9.2057e-02   1.6001e-01   2.6015e-01   3.9757e-01   5.7226e-01   7.7749e-01   1.0000e+00
           0.   2.1617e-02   5.0075e-02   9.4491e-02   1.6322e-01   2.6386e-01   4.0127e-01   5.7529e-01   7.7920e-01   1.0000e+00
           0.   2.2413e-02   5.1672e-02   9.6918e-02   1.6640e-01   2.6751e-01   4.0490e-01   5.7824e-01   7.8087e-01   1.0000e+00
